Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 82442, 84918, 127377000, 10.1903, 1209, 1813500, 0.838187, 1.57339, 0.00884015, 0.985547
5, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
9, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
13, 82324, 84918, 127377000, 10.1903, 1332, 1998000, 0.923618, 1.54938, 0.0109938, 0.984078
17, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
21, 82385, 84918, 127377000, 10.1903, 1262, 1893000, 0.87488, 1.56687, 0.0111416, 0.984913
25, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
29, 82363, 84918, 127377000, 10.1903, 1293, 1939500, 0.896524, 1.57109, 0.00959776, 0.984544
33, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
37, 83335, 84918, 127377000, 10.1903, 320, 480000, 0.227033, 1.75098, 0.0174997, 0.996175
41, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
45, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
49, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
53, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
57, 82363, 84918, 127377000, 10.1903, 1287, 1930500, 0.892162, 1.58402, 0.0102009, 0.984614
61, 82436, 84918, 127377000, 10.1903, 1218, 1827000, 0.844475, 1.57721, 0.00901878, 0.98544
65, 82291, 84918, 127377000, 10.1903, 1302, 1953000, 0.902871, 1.55368, 0.0100006, 0.984425
