Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
7, 339673, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
11, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
15, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
19, 117194, 339673, 509509500, 20.3805, 203797, 305695500, 20.3676, 0.0230693, 0.00111043, 0.365101
23, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
27, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
31, 339673, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
35, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
39, 310510, 339673, 509509500, 20.3805, 10481, 15721500, 19.294, 0.0954, 0.00117486, 0.967348
43, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
47, 339625, 339673, 509509500, 20.3805, 48, 72000, 0.00535725, 0.0847313, 0.074446, 0.999859
51, 117231, 339673, 509509500, 20.3805, 203760, 305640000, 19.9553, 0.0583592, 0.00113757, 0.365216
55, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
59, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
63, 152284, 339673, 509509500, 20.3805, 187389, 281083500, 20.3564, 0.0464605, 0.00114177, 0.448325
67, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
71, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
75, 181400, 339673, 509509500, 20.3805, 158268, 237402000, 9.49623, 0.0323936, 0.00112079, 0.534051
79, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
83, 136867, 339673, 509509500, 20.3805, 184124, 276186000, 20.3384, 0.0630535, 0.0011439, 0.426389
87, 311943, 339673, 509509500, 20.3805, 9048, 13572000, 19.5147, 0.0503505, 0.00116129, 0.971812
91, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
95, 314555, 339673, 509509500, 20.3805, 6436, 9654000, 19.9516, 0.105009, 0.00115193, 0.97995
99, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
103, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
107, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
111, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
115, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
119, 133735, 339673, 509509500, 20.3805, 187256, 280884000, 20.3352, 0.076593, 0.001146, 0.416632
