Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
7, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
11, 4600, 84918, 127377000, 10.1903, 80076, 120114000, 9.61037, 0.00944742, 0.00222183, 0.0543247
15, 1906, 84918, 127377000, 10.1903, 82847, 124270500, 9.94227, 0.00941359, 0.00218137, 0.0224889
19, 1288, 84918, 127377000, 10.1903, 83462, 125193000, 10.0172, 0.00945027, 0.00217626, 0.0151976
23, 1324, 84918, 127377000, 10.1903, 83449, 125173500, 10.0156, 0.00952239, 0.00218023, 0.0156182
27, 4334, 84918, 127377000, 10.1903, 80442, 120663000, 9.65379, 0.00973246, 0.00223148, 0.051123
31, 926, 84918, 127377000, 10.1903, 83854, 125781000, 10.0634, 0.00964937, 0.0021815, 0.0109224
35, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
39, 1205, 84918, 127377000, 10.1903, 83604, 125406000, 10.034, 0.00975464, 0.00218937, 0.0142084
43, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
47, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
51, 729, 84918, 127377000, 10.1903, 84091, 126136500, 10.0916, 0.00982457, 0.00218549, 0.00859467
55, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
59, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
63, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
67, 445, 84918, 127377000, 10.1903, 84413, 126619500, 10.1316, 0.00921225, 0.00206452, 0.00524405
71, 1058, 84918, 127377000, 10.1903, 83734, 125601000, 10.0491, 0.00988349, 0.00218784, 0.0124776
