Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
5, 83108, 84918, 127377000, 10.1903, 126, 189000, 0.323781, 1.68458, 0.0147182, 0.998486
9, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
13, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
17, 83150, 84918, 127377000, 10.1903, 84, 126000, 0.22446, 1.89899, 0.021169, 0.998991
21, 82981, 84918, 127377000, 10.1903, 190, 285000, 0.30278, 2.00584, 0.0212473, 0.997716
25, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
29, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
33, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
37, 82782, 84918, 127377000, 10.1903, 452, 678000, 0.834389, 2.11598, 0.0134818, 0.99457
41, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
45, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
49, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
53, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
57, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
61, 83119, 84918, 127377000, 10.1903, 98, 147000, 0.150842, 2.1958, 0.0138899, 0.998822
65, 83035, 84918, 127377000, 10.1903, 198, 297000, 0.273841, 2.25694, 0.0259557, 0.997621
