Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
5, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
9, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
13, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
17, 80444, 84918, 127377000, 10.1903, 2774, 4161000, 0.33629, 1.19403, 0.0181771, 0.966666
21, 80289, 84918, 127377000, 10.1903, 2685, 4027500, 0.32574, 1.07064, 0.0174324, 0.96764
25, 79776, 84918, 127377000, 10.1903, 2893, 4339500, 0.350319, 1.11056, 0.0164403, 0.965005
29, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
33, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
37, 79553, 84918, 127377000, 10.1903, 3247, 4870500, 0.393467, 1.06935, 0.0163505, 0.960785
41, 79744, 84918, 127377000, 10.1903, 2944, 4416000, 0.356541, 1.0685, 0.0177999, 0.964396
45, 79924, 84918, 127377000, 10.1903, 2946, 4419000, 0.356704, 1.08396, 0.0175084, 0.96445
49, 79768, 84918, 127377000, 10.1903, 3007, 4510500, 0.368721, 1.10593, 0.0169765, 0.963673
53, 79837, 84918, 127377000, 10.1903, 2909, 4363500, 0.35227, 1.09969, 0.016645, 0.964844
57, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
61, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
65, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
69, 80078, 84918, 127377000, 10.1903, 3432, 5148000, 0.412135, 1.498, 0.0176767, 0.958903
73, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
77, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
81, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
85, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
89, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
93, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
97, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
101, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
105, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
109, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
113, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
117, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
