Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 337759, 339673, 509509500, 20.3805, 107, 160500, 0.0192468, 2.64895, 0.0308611, 0.999683
5, 350931, 339673, 509509500, 20.3805, 29, 43500, 0.0856258, 3.81254, 0.000736, 0.999917
9, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
13, 321040, 339673, 509509500, 20.3805, 15, 22500, 9.18797, 0.0024987, 0.00111345, 0.999953
17, 350264, 339673, 509509500, 20.3805, 21792, 32688000, 1.65029, 3.01689, 0.00258817, 0.941428
21, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
25, 320802, 339673, 509509500, 20.3805, 253, 379500, 0.834829, 1.43229, 0.00591592, 0.999212
29, 376322, 339673, 509509500, 20.3805, 2302, 3453000, 0.207669, 3.78096, 0.016085, 0.99392
33, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
37, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
41, 321056, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
45, 320214, 339673, 509509500, 20.3805, 841, 1261500, 0.446591, 7.55078, 0.0260466, 0.997381
49, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
53, 321055, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
57, 341044, 339673, 509509500, 20.3805, 4045, 6067500, 0.377227, 4.65155, 0.00585404, 0.988278
